YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FLIGHT_NUM,ORIGIN,DEST,SCHEDULED_DEP_TIME,ACTUAL_DEP_TIME,DEP_DELAY,SCHEDULED_ARR_TIME,ACTUAL_ARR_TIME,DISTANCE,ARR_DELAY,DELAY
2016,11,27,7,345,MSP,ATL,1630,1627,-3,2006,1950,907,-16,NO
2016,11,27,7,413,ATL,DTW,905,903,-2,1104,1101,594,-3,NO
2016,11,27,7,438,JFK,MSP,1605,1600,-5,1829,1838,1029,9,NO
2016,11,27,7,456,JFK,ATL,605,602,-3,843,818,760,-25,NO
2016,11,27,7,473,JFK,MSP,715,704,-11,936,929,1029,-7,NO
2016,11,27,7,491,JFK,SEA,1105,1103,-2,1422,1404,2422,-18,NO
2016,11,27,7,653,ATL,MSP,2356,2354,-2,135,121,907,-14,NO
2016,11,27,7,846,DTW,MSP,2020,2043,23,2123,2139,528,16,YES
2016,11,27,7,946,ATL,MSP,2220,2217,-3,2359,2344,907,-15,NO
2016,11,27,7,968,SEA,ATL,745,745,0,1533,1512,2182,-21,NO
2016,11,1,2,629,ATL,DTW,905,904,-1,1103,1052,594,-11,NO
2016,11,1,2,721,MSP,ATL,1315,1311,-4,1649,1641,907,-8,NO
2016,11,1,2,783,MSP,ATL,620,616,-4,946,930,907,-16,NO
2016,11,1,2,857,MSP,ATL,1112,1107,-5,1441,1423,907,-18,NO
2016,11,1,2,945,DTW,MSP,700,659,-1,800,750,528,-10,NO
2016,11,1,2,984,ATL,JFK,2105,2103,-2,2331,2304,760,-27,NO
2016,11,1,2,1096,DTW,MSP,1207,1159,-8,1303,1252,528,-11,NO
2016,11,1,2,1267,ATL,DTW,1800,1759,-1,2000,1952,594,-8,NO
2016,11,1,2,1397,MSP,SEA,900,856,-4,1044,1046,1399,2,NO
2016,11,1,2,1768,SEA,MSP,645,645,0,1206,1155,1399,-11,NO
2016,11,1,2,1856,MSP,DTW,1530,1529,-1,1811,1757,528,-14,NO
2016,11,1,2,1929,ATL,SEA,820,820,0,1051,1035,2182,-16,NO
2016,11,1,2,2021,JFK,ATL,1925,1933,8,2206,2146,760,-20,NO
2016,11,1,2,2193,MSP,SEA,700,658,-2,845,841,1399,-4,NO
2016,11,1,2,2253,MSP,SEA,1755,1752,-3,1942,2001,1399,19,YES
2016,11,1,2,2350,ATL,JFK,810,808,-2,1024,1016,760,-8,NO
2016,11,1,2,2492,MSP,JFK,1453,1503,10,1845,1834,1029,-11,NO
2016,11,2,3,2193,MSP,SEA,700,656,-4,845,842,1399,-3,NO
2016,11,2,3,2253,MSP,SEA,1755,1758,3,1943,1938,1399,-5,NO
2016,11,2,3,2348,ATL,SEA,2115,2113,-2,2350,2316,2182,-34,NO
2016,11,2,3,2440,SEA,MSP,45,42,-3,559,543,1399,-16,NO
2016,11,2,3,1267,ATL,DTW,1800,1757,-3,2001,1944,594,-17,NO
2016,11,2,3,1357,MSP,DTW,1740,1738,-2,2028,2009,528,-19,NO
2016,11,2,3,1486,MSP,ATL,724,729,5,1050,1054,907,4,NO
2016,11,2,3,1598,SEA,ATL,615,615,0,1358,1343,2182,-15,NO
2016,11,2,3,1770,SEA,MSP,1525,1521,-4,2046,2031,1399,-15,NO
2016,11,2,3,1880,ATL,DTW,2105,2103,-2,2312,2259,594,-13,NO
2016,11,2,3,1965,ATL,SEA,1655,1651,-4,1926,1904,2182,-22,NO
2016,11,2,3,2021,JFK,ATL,1925,1920,-5,2205,2124,760,-41,NO
2016,11,3,4,2492,MSP,JFK,1453,1450,-3,1845,1830,1029,-15,NO
2016,11,1,2,1513,DTW,ATL,1648,1647,-1,1852,1838,594,-14,NO
2016,11,1,2,2554,SEA,JFK,1235,1227,-8,2100,2018,2422,-42,NO
2016,11,1,2,2792,JFK,ATL,1720,1721,1,1955,1941,760,-14,NO
2016,11,1,2,2824,ATL,MSP,1640,1640,0,1831,1800,907,-31,NO
2016,11,2,3,23,DTW,MSP,1535,1531,-4,1638,1613,528,-25,NO
2016,11,2,3,86,MSP,DTW,1330,1326,-4,1616,1553,528,-23,NO
2016,11,2,3,177,ATL,MSP,1501,1500,-1,1649,1651,907,2,NO
2016,11,2,3,325,DTW,ATL,1346,1345,-1,1549,1542,594,-7,NO
2016,11,2,3,413,MSP,JFK,1055,1050,-5,1439,1415,1029,-24,NO
2016,11,2,3,438,JFK,MSP,1600,1604,4,1812,1816,1029,4,NO
2016,11,2,3,449,JFK,SEA,1815,1810,-5,2138,2128,2422,-10,NO
2016,11,2,3,468,ATL,JFK,1750,1748,-2,2015,2002,760,-13,NO
2016,11,2,3,546,DTW,ATL,2025,2027,2,2233,2216,594,-17,NO
2016,11,2,3,630,DTW,ATL,1754,1753,-1,2005,1957,594,-8,NO
2016,11,2,3,733,DTW,SEA,1535,1531,-4,1737,1731,1927,-6,NO
2016,11,2,3,784,ATL,MSP,845,842,-3,1027,1016,907,-11,NO
2016,11,2,3,888,ATL,MSP,1950,1950,0,2130,2135,907,5,NO
2016,11,2,3,947,DTW,MSP,1000,956,-4,1053,1045,528,-8,NO
2016,11,2,3,991,ATL,DTW,1254,1251,-3,1455,1438,594,-17,NO
2016,11,2,3,1107,ATL,SEA,1900,1858,-2,2131,2112,2182,-19,NO
2016,11,3,4,1549,MSP,ATL,1805,1804,-1,2144,2139,907,-5,NO
2016,11,3,4,1715,DTW,ATL,955,953,-2,1155,1142,594,-13,NO
2016,11,3,4,1856,MSP,DTW,1530,1528,-2,1811,1755,528,-16,NO
2016,11,3,4,528,DTW,ATL,1549,1556,7,1759,1748,594,-11,NO
2016,11,3,4,589,MSP,SEA,1120,1120,0,1302,1242,1399,-20,NO
2016,11,3,4,677,MSP,DTW,1016,1019,3,1303,1254,528,-9,NO
2016,11,3,4,748,ATL,DTW,1055,1055,0,1254,1246,594,-8,NO
2016,11,3,4,830,ATL,JFK,1030,1027,-3,1246,1243,760,-3,NO
2016,11,3,4,902,ATL,DTW,1449,1445,-4,1655,1627,594,-28,NO
2016,11,3,4,967,ATL,SEA,1115,1126,11,1340,1323,2182,-17,NO
2016,11,3,4,1055,DTW,MSP,2035,2037,2,2131,2119,528,-12,NO
2016,11,3,4,1109,SEA,JFK,1510,1513,3,2332,2310,2422,-22,NO
2016,11,3,4,1291,SEA,ATL,900,854,-6,1650,1627,2182,-23,NO
2016,11,3,4,1471,ATL,MSP,1755,1753,-2,1940,1934,907,-6,NO
2016,11,4,5,968,SEA,ATL,738,738,0,1526,1513,2182,-13,NO
2016,11,4,5,1060,SEA,ATL,1039,1106,27,1832,1837,2182,5,NO
2016,11,4,5,1121,DTW,ATL,1925,1923,-2,2130,2114,594,-16,NO
2016,11,3,4,2787,MSP,ATL,1935,1935,0,2308,2242,907,-26,NO
2016,11,3,4,2819,SEA,ATL,1215,1212,-3,2005,1943,2182,-22,NO
2016,11,4,5,22,MSP,DTW,1140,1137,-3,1426,1402,528,-24,NO
2016,11,4,5,43,JFK,ATL,1525,1523,-2,1802,1738,760,-24,NO
2016,11,4,5,94,DTW,ATL,1205,1204,-1,1413,1352,594,-21,NO
2016,11,4,5,201,ATL,MSP,1050,1046,-4,1230,1210,907,-20,NO
2016,11,4,5,356,ATL,MSP,2120,2120,0,2306,2251,907,-15,NO
2016,11,4,5,420,ATL,JFK,1215,1211,-4,1436,1419,760,-17,NO
2016,11,4,5,440,JFK,ATL,615,609,-6,843,814,760,-29,NO
2016,11,4,5,460,JFK,MSP,1140,1138,-2,1343,1334,1029,-9,NO
2016,11,4,5,477,JFK,ATL,1720,1719,-1,1950,1925,760,-25,NO
2016,11,4,5,535,ATL,DTW,1905,1902,-3,2108,2105,594,-3,NO
2016,11,4,5,629,ATL,DTW,905,904,-1,1103,1059,594,-4,NO
2016,11,4,5,721,MSP,ATL,1315,1315,0,1649,1628,907,-21,NO
2016,11,4,5,783,MSP,ATL,620,616,-4,946,923,907,-23,NO
2016,11,4,5,857,MSP,ATL,1112,1106,-6,1441,1412,907,-29,NO
2016,11,4,5,945,DTW,MSP,700,654,-6,800,738,528,-22,NO
2016,11,5,6,1486,MSP,ATL,750,751,1,1114,1112,907,-2,NO
2016,11,5,6,1715,DTW,ATL,955,957,2,1152,1133,594,-19,NO
2016,11,5,6,1856,MSP,DTW,1530,1912,222,1809,2144,528,215,YES
2016,11,5,6,1965,ATL,SEA,1655,1710,15,1922,1905,2182,-17,NO
2016,11,5,6,2005,ATL,DTW,725,723,-2,921,912,594,-9,NO
2016,12,30,5,2101,MSP,JFK,1044,1044,0,1429,1359,1029,-30,NO
2016,12,30,5,2219,DTW,MSP,1005,1002,-3,1109,1104,528,-5,NO
2016,12,23,5,1415,ATL,MSP,1745,1743,-2,1931,1933,907,2,NO
2016,12,23,5,1476,DTW,MSP,1345,1339,-6,1445,1429,528,-16,NO
2016,12,23,5,1549,MSP,ATL,1730,1731,1,2115,2101,907,-14,NO
2016,12,23,5,1640,DTW,ATL,710,722,12,935,937,594,2,NO
2016,12,1,4,16,SEA,ATL,1015,1015,0,1808,1810,2182,2,NO
2016,12,1,4,42,ATL,JFK,1538,1615,37,1759,1808,760,9,NO
2016,12,1,4,86,MSP,DTW,1345,1343,-2,1625,1616,528,-9,NO
2016,12,1,4,200,MSP,ATL,1300,1303,3,1634,1615,907,-19,NO
2016,12,1,4,325,DTW,ATL,1345,1358,13,1552,1551,594,-1,NO
2016,12,1,4,420,ATL,JFK,1212,1209,-3,1430,1446,760,16,YES
2016,12,1,4,429,JFK,MSP,715,706,-9,935,917,1029,-18,NO
2016,12,1,4,468,ATL,JFK,1759,1756,-3,2030,2001,760,-29,NO
2016,12,1,4,505,SEA,JFK,2235,2229,-6,652,629,2422,-23,NO
2016,12,1,4,591,MSP,ATL,1940,1940,0,2315,2254,907,-21,NO
2016,12,1,4,649,MSP,JFK,1455,1449,-6,1845,1815,1029,-30,NO
2016,12,1,4,2620,MSP,JFK,1950,2024,34,2335,29,1029,54,YES
2016,12,1,4,2807,JFK,ATL,830,911,41,1115,1136,760,21,YES
2016,12,2,5,38,SEA,DTW,935,930,-5,1655,1627,1927,-28,NO
2016,12,2,5,53,MSP,DTW,1540,1539,-1,1820,1819,528,-1,NO
2016,12,2,5,95,ATL,DTW,1235,1233,-2,1438,1425,594,-13,NO
2016,12,2,5,325,DTW,ATL,1345,1341,-4,1552,1531,594,-21,NO
2016,12,2,5,420,ATL,JFK,1212,1218,6,1430,1420,760,-10,NO
2016,12,2,5,429,JFK,MSP,715,710,-5,935,923,1029,-12,NO
2016,12,2,5,469,JFK,ATL,830,827,-3,1115,1044,760,-31,NO
2016,12,2,5,486,JFK,MSP,1840,1845,5,2106,2058,1029,-8,NO
2016,12,2,5,588,SEA,MSP,1134,1134,0,1700,1656,1399,-4,NO
2016,12,2,5,595,SEA,ATL,1455,1453,-2,2244,2209,2182,-35,NO
2016,12,1,4,1747,DTW,SEA,1545,1543,-2,1754,1728,1927,-26,NO
2016,12,1,4,1815,MSP,ATL,905,916,11,1241,1231,907,-10,NO
2016,12,1,4,1991,MSP,ATL,520,515,-5,850,830,907,-20,NO
2016,12,1,4,2088,ATL,MSP,1210,1206,-4,1350,1336,907,-14,NO
2016,12,1,4,2219,DTW,MSP,1000,958,-2,1057,1040,528,-17,NO
2016,12,1,4,2263,DTW,SEA,1958,1957,-1,2203,2131,1927,-32,NO
2016,12,1,4,2345,MSP,ATL,1010,1005,-5,1345,1341,907,-4,NO
2016,12,1,4,2424,SEA,DTW,1406,1405,-1,2125,2116,1927,-9,NO
2016,12,2,5,1130,DTW,ATL,1910,1913,3,2114,2116,594,2,NO
2016,12,2,5,1260,MSP,DTW,849,847,-2,1130,1122,528,-8,NO
2016,12,2,5,1357,MSP,DTW,1745,1739,-6,2035,2003,528,-32,NO
2016,12,2,5,1470,DTW,MSP,1755,1754,-1,1857,1853,528,-4,NO
2016,12,2,5,1528,ATL,MSP,1630,1628,-2,1816,1809,907,-7,NO
2016,12,2,5,1564,SEA,JFK,1320,1332,12,2142,2141,2422,-1,NO
2016,12,2,5,1734,MSP,DTW,1155,1152,-3,1436,1421,528,-15,NO
2016,12,2,5,1770,SEA,MSP,1525,1526,1,2046,2039,1399,-7,NO
2016,12,1,4,888,ATL,MSP,1948,1948,0,2130,2123,907,-7,NO
2016,12,1,4,963,MSP,DTW,1032,1029,-3,1315,1311,528,-4,NO
2016,12,1,4,1108,MSP,ATL,1510,1509,-1,1843,1827,907,-16,NO
2016,12,1,4,1255,ATL,SEA,1650,1652,2,1926,1859,2182,-27,NO
2016,12,1,4,1342,MSP,DTW,2012,2010,-2,2257,2303,528,6,NO
2016,12,1,4,1457,SEA,JFK,740,738,-2,1606,1542,2422,-24,NO
2016,12,1,4,1513,DTW,ATL,1634,1632,-2,1840,1826,594,-14,NO
2016,12,1,4,1563,MSP,ATL,730,726,-4,1104,1044,907,-20,NO
2016,12,2,5,2039,ATL,SEA,955,952,-3,1233,1214,2182,-19,NO
2016,12,2,5,2193,MSP,SEA,701,659,-2,859,840,1399,-19,NO
2016,12,2,5,2237,MSP,SEA,1530,1529,-1,1719,1650,1399,-29,NO
2016,12,2,5,2308,SEA,MSP,1330,1327,-3,1855,1843,1399,-12,NO
2016,12,2,5,2359,DTW,MSP,1200,1158,-2,1257,1241,528,-16,NO
2016,12,2,5,2456,MSP,JFK,1025,1021,-4,1412,1345,1029,-27,NO
2016,12,2,5,2597,MSP,ATL,630,630,0,1002,935,907,-27,NO
2016,12,2,5,1929,ATL,SEA,810,819,9,1049,1050,2182,1,NO
2016,12,3,6,649,MSP,JFK,1455,1449,-6,1845,1755,1029,-50,NO
2016,12,3,6,902,ATL,DTW,1455,1503,8,1659,1645,594,-14,NO
2016,12,3,6,1107,ATL,SEA,1945,1944,-1,2224,2219,2182,-5,NO
2016,12,3,6,1255,ATL,SEA,1650,1650,0,1924,1926,2182,2,NO
2016,12,3,6,1415,ATL,MSP,1725,1723,-2,1907,1844,907,-23,NO
2016,12,3,6,1529,DTW,ATL,1955,1952,-3,2202,2148,594,-14,NO
2016,12,3,6,1598,SEA,ATL,615,610,-5,1358,1329,2182,-29,NO
2016,12,3,6,1750,ATL,JFK,2105,2107,2,2326,2311,760,-15,NO
2016,12,3,6,1819,ATL,DTW,2220,2220,0,20,11,594,-9,NO
2016,12,4,7,1929,ATL,SEA,810,812,2,1049,1052,2182,3,NO
2016,12,4,7,2088,ATL,MSP,1210,1210,0,1350,1342,907,-8,NO
2016,12,4,7,2221,MSP,SEA,1120,1132,12,1311,1319,1399,8,NO
2016,12,4,7,2308,SEA,MSP,1330,1356,26,1855,1856,1399,1,NO
2016,12,2,5,902,ATL,DTW,1455,1452,-3,1700,1651,594,-9,NO
2016,12,2,5,967,ATL,SEA,1115,1116,1,1346,1353,2182,7,NO
2016,12,3,6,1991,MSP,ATL,520,515,-5,847,833,907,-14,NO
2016,12,3,6,2088,ATL,MSP,1210,1206,-4,1347,1337,907,-10,NO
2016,12,3,6,2237,MSP,SEA,1530,1523,-7,1716,1701,1399,-15,NO
2016,12,3,6,2345,MSP,ATL,1010,1002,-8,1344,1322,907,-22,NO
2016,12,3,6,2456,MSP,JFK,1025,1020,-5,1409,1335,1029,-34,NO
2016,12,3,6,2638,SEA,DTW,1155,1256,61,1921,1944,1927,23,YES
2016,12,4,7,16,SEA,ATL,1015,1027,12,1808,1746,2182,-22,NO
2016,12,4,7,42,ATL,JFK,1538,1553,15,1759,1800,760,1,NO
2016,12,4,7,87,DTW,MSP,1535,1530,-5,1640,1620,528,-20,NO
2016,12,4,7,201,ATL,MSP,845,843,-2,1024,1004,907,-20,NO
2016,12,4,7,356,ATL,MSP,2105,2117,12,2250,2246,907,-4,NO
2016,12,4,7,426,MSP,DTW,630,629,-1,915,922,528,7,NO
2016,12,4,7,438,JFK,MSP,1600,1548,-12,1824,1806,1029,-18,NO
2016,12,4,7,477,JFK,ATL,1730,1728,-2,2005,2008,760,3,NO
2016,12,4,7,495,JFK,SEA,1940,1937,-3,2313,2249,2422,-24,NO
2016,12,4,7,589,MSP,SEA,900,901,1,1053,1055,1399,2,NO
2016,12,4,7,632,ATL,MSP,1340,1404,24,1518,1550,907,32,YES
2016,12,5,1,420,ATL,JFK,1212,1217,5,1430,1428,760,-2,NO
2016,12,5,1,428,JFK,SEA,1335,1405,30,1654,1722,2422,28,YES
2016,12,5,1,469,JFK,ATL,830,835,5,1115,1115,760,0,NO
2016,12,5,1,505,SEA,JFK,2235,2245,10,652,644,2422,-8,NO
2016,12,5,1,591,MSP,ATL,1940,1937,-3,2315,2309,907,-6,NO
2016,12,5,1,649,MSP,JFK,1455,1454,-1,1845,1819,1029,-26,NO
2016,12,4,7,952,SEA,ATL,1215,1215,0,2010,1946,2182,-24,NO
2016,12,4,7,1107,ATL,SEA,1945,1950,5,2226,2226,2182,0,NO
2016,12,4,7,1166,ATL,DTW,1635,1639,4,1838,1827,594,-11,NO
2016,12,4,7,1342,MSP,DTW,2012,2008,-4,2257,2258,528,1,NO
2016,12,4,7,1457,SEA,JFK,740,737,-3,1606,1519,2422,-47,NO
2016,12,4,7,1513,DTW,ATL,1634,1632,-2,1840,1848,594,8,NO
2016,12,4,7,1563,MSP,ATL,730,727,-3,1106,1118,907,12,NO
2016,12,4,7,1715,DTW,ATL,1020,1025,5,1225,1236,594,11,NO
2016,12,4,7,1768,SEA,MSP,845,842,-3,1410,1336,1399,-34,NO
2016,12,5,1,1457,SEA,JFK,740,742,2,1606,1639,2422,33,YES
2016,12,5,1,1513,DTW,ATL,1634,1639,5,1840,1859,594,19,YES
2016,12,5,1,1563,MSP,ATL,730,729,-1,1104,1050,907,-14,NO
2016,12,5,1,1715,DTW,ATL,1020,1021,1,1225,1223,594,-2,NO
2016,12,5,1,1768,SEA,MSP,845,1047,122,1410,1618,1399,128,YES
2016,12,5,1,1819,ATL,DTW,2220,2219,-1,22,2352,594,-30,NO
2016,12,4,7,2329,ATL,SEA,1305,1313,8,1540,1545,2182,5,NO
2016,12,4,7,2374,SEA,ATL,2255,2248,-7,634,630,2182,-4,NO
2016,12,4,7,2515,ATL,JFK,1035,1034,-1,1249,1237,760,-12,NO
2016,12,4,7,2645,JFK,DTW,914,911,-3,1130,1114,509,-16,NO
2016,12,5,1,23,ATL,MSP,1050,1137,47,1228,1306,907,38,YES
2016,12,5,1,43,JFK,ATL,1530,1525,-5,1818,1804,760,-14,NO
2016,12,5,1,94,DTW,ATL,1205,1203,-2,1413,1413,594,0,NO
2016,12,5,1,220,JFK,ATL,1925,2008,43,2210,2255,760,45,YES
2016,12,5,1,356,ATL,MSP,2105,2111,6,2250,2231,907,-19,NO
2016,12,5,1,2424,SEA,DTW,1406,1405,-1,2125,2101,1927,-24,NO
2016,12,5,1,2597,MSP,ATL,630,629,-1,1002,1017,907,15,YES
2016,12,5,1,2649,ATL,DTW,900,858,-2,1059,1103,594,4,NO
2016,12,6,2,23,ATL,MSP,1050,1100,10,1228,1229,907,1,NO
2016,12,6,2,43,JFK,ATL,1530,1525,-5,1818,1800,760,-18,NO
2016,12,6,2,87,DTW,MSP,1535,1539,4,1640,1627,528,-13,NO
2016,12,6,2,201,ATL,MSP,845,842,-3,1024,1006,907,-18,NO
2016,12,6,2,345,MSP,ATL,1625,1625,0,2001,2009,907,8,NO
2016,12,6,2,421,DTW,JFK,1955,1951,-4,2145,2141,509,-4,NO
2016,12,6,2,429,JFK,MSP,715,717,2,935,928,1029,-7,NO
2016,12,6,2,469,JFK,ATL,830,828,-2,1115,1107,760,-8,NO
2016,12,6,2,495,JFK,SEA,1940,1939,-1,2313,2238,2422,-35,NO
2016,12,6,2,589,MSP,SEA,900,859,-1,1053,1023,1399,-30,NO
2016,12,6,2,632,ATL,MSP,1340,1348,8,1518,1519,907,1,NO
2016,12,6,2,888,ATL,MSP,1948,2031,43,2130,2200,907,30,YES
2016,12,7,3,357,DTW,ATL,840,839,-1,1049,1041,594,-8,NO
2016,12,7,3,427,JFK,ATL,1125,1126,1,1359,1350,760,-9,NO
2016,12,7,3,464,JFK,SEA,815,816,1,1140,1115,2422,-25,NO
2016,12,7,3,483,JFK,ATL,605,604,-1,843,858,760,15,YES
2016,12,5,1,2005,ATL,DTW,725,723,-2,921,927,594,6,NO
2016,12,5,1,2174,DTW,ATL,1750,1748,-2,1958,2002,594,4,NO
2016,12,5,1,2221,MSP,SEA,1120,1119,-1,1311,1255,1399,-16,NO
2016,12,5,1,2283,DTW,ATL,620,616,-4,829,902,594,33,YES
2016,12,5,1,2350,ATL,JFK,810,826,16,1022,1026,760,4,NO
2016,12,6,2,2060,ATL,DTW,1055,1105,10,1250,1306,594,16,YES
2016,12,6,2,2219,DTW,MSP,1000,958,-2,1057,1118,528,21,YES
2016,12,6,2,2263,DTW,SEA,1958,1956,-2,2203,2138,1927,-25,NO
2016,12,6,2,2345,MSP,ATL,1010,1035,25,1345,1421,907,36,YES
2016,12,6,2,2424,SEA,DTW,1406,1406,0,2125,2113,1927,-12,NO
2016,12,6,2,2597,MSP,ATL,630,636,6,1002,1007,907,5,NO
2016,12,6,2,2649,ATL,DTW,900,858,-2,1059,1038,594,-21,NO
2016,12,7,3,38,SEA,DTW,935,944,9,1655,1639,1927,-16,NO
2016,12,7,3,53,MSP,DTW,1540,1546,6,1820,1816,528,-4,NO
2016,12,7,3,95,ATL,DTW,1235,1233,-2,1438,1422,594,-16,NO
2016,12,7,3,313,ATL,DTW,1340,1337,-3,1539,1518,594,-21,NO
2016,12,7,3,2440,SEA,MSP,30,38,8,547,538,1399,-9,NO
2016,12,6,2,1107,ATL,SEA,1945,1943,-2,2226,2204,2182,-22,NO
2016,12,6,2,1166,ATL,DTW,1635,1655,20,1838,1848,594,10,NO
2016,12,6,2,1339,DTW,MSP,700,658,-2,810,750,528,-20,NO
2016,12,6,2,1415,ATL,MSP,1725,1739,14,1910,1938,907,28,YES
2016,12,6,2,1495,MSP,SEA,1950,1946,-4,2145,2118,1399,-27,NO
2016,12,6,2,1549,MSP,ATL,1745,1742,-3,2125,2103,907,-22,NO
2016,12,6,2,1640,DTW,ATL,725,726,1,934,949,594,15,YES
2016,12,6,2,1750,ATL,JFK,2105,2059,-6,2328,2310,760,-18,NO
2016,12,6,2,1815,MSP,ATL,905,905,0,1241,1230,907,-11,NO
2016,12,7,3,1476,DTW,MSP,1345,1341,-4,1444,1425,528,-19,NO
2016,12,7,3,1529,DTW,ATL,2030,2024,-6,2235,2228,594,-7,NO
2016,12,7,3,1598,SEA,ATL,615,612,-3,1400,1341,2182,-19,NO
2016,12,7,3,1747,DTW,SEA,1545,1543,-2,1754,1734,1927,-20,NO
2016,12,7,3,1815,MSP,ATL,905,918,13,1241,1302,907,21,YES
2016,12,7,3,1991,MSP,ATL,520,516,-4,850,835,907,-15,NO
2016,12,7,3,495,JFK,SEA,1940,1933,-7,2313,2253,2422,-20,NO
2016,12,7,3,589,MSP,SEA,900,900,0,1053,1026,1399,-27,NO
2016,12,7,3,632,ATL,MSP,1340,1335,-5,1518,1502,907,-16,NO
2016,12,7,3,888,ATL,MSP,1948,1957,9,2130,2131,907,1,NO
2016,12,7,3,967,ATL,SEA,1115,1112,-3,1346,1342,2182,-4,NO
2016,12,7,3,1130,DTW,ATL,1910,1905,-5,2114,2113,594,-1,NO
2016,12,7,3,1260,MSP,DTW,849,903,14,1130,1147,528,17,YES
2016,12,7,3,1357,MSP,DTW,1745,1744,-1,2035,2034,528,-1,NO
2016,12,8,4,963,MSP,DTW,1032,1028,-4,1315,1322,528,7,NO
2016,12,8,4,1108,MSP,ATL,1510,1511,1,1843,1831,907,-12,NO
2016,12,8,4,1255,ATL,SEA,1650,1650,0,1926,1942,2182,16,YES
2016,12,8,4,1342,MSP,DTW,2012,2028,16,2257,2337,528,40,YES
2016,12,8,4,1457,SEA,JFK,740,737,-3,1606,1524,2422,-42,NO
2016,12,8,4,1513,DTW,ATL,1634,1630,-4,1840,1848,594,8,NO
2016,12,8,4,1563,MSP,ATL,730,725,-5,1104,1048,907,-16,NO
2016,12,7,3,2597,MSP,ATL,630,627,-3,1002,950,907,-12,NO
2016,12,7,3,2649,ATL,DTW,900,856,-4,1059,1043,594,-16,NO
2016,12,8,4,16,SEA,ATL,1015,1016,1,1808,1735,2182,-33,NO
2016,12,8,4,42,ATL,JFK,1538,1548,10,1759,1749,760,-10,NO
2016,12,8,4,86,MSP,DTW,1345,1343,-2,1625,1624,528,-1,NO
2016,12,8,4,200,MSP,ATL,1300,1259,-1,1634,1626,907,-8,NO
2016,12,8,4,325,DTW,ATL,1345,1409,24,1552,1628,594,36,YES
2016,12,8,4,420,ATL,JFK,1212,1226,14,1430,1427,760,-3,NO
2016,12,8,4,428,JFK,SEA,1335,1336,1,1654,1644,2422,-10,NO
2016,12,8,4,468,ATL,JFK,1759,1759,0,2030,2027,760,-3,NO
2016,12,8,4,495,JFK,SEA,1940,1937,-3,2313,2328,2422,15,YES
2016,12,8,4,589,MSP,SEA,900,859,-1,1053,1113,1399,20,YES
2016,12,8,4,632,ATL,MSP,1340,1339,-1,1518,1517,907,-1,NO
2016,12,8,4,888,ATL,MSP,1948,1947,-1,2130,2132,907,2,NO
2016,12,9,5,201,ATL,MSP,845,844,-1,1024,1022,907,-2,NO
2016,12,9,5,356,ATL,MSP,2105,2121,16,2250,2302,907,12,NO
2016,12,9,5,426,MSP,DTW,630,631,1,915,907,528,-8,NO
2016,12,9,5,438,JFK,MSP,1600,1553,-7,1824,1804,1029,-20,NO
2016,12,9,5,477,JFK,ATL,1730,1736,6,2005,2023,760,18,YES
2016,12,9,5,495,JFK,SEA,1940,1938,-2,2313,2315,2422,2,NO
2016,12,9,5,589,MSP,SEA,900,903,3,1053,1159,1399,66,YES
2016,12,9,5,632,ATL,MSP,1340,1337,-3,1518,1511,907,-7,NO
2016,12,9,5,888,ATL,MSP,1948,1945,-3,2130,2144,907,14,NO
2016,12,9,5,963,MSP,DTW,1032,1040,8,1315,1324,528,9,NO
2016,12,9,5,1108,MSP,ATL,1510,1510,0,1843,1828,907,-15,NO
2016,12,7,3,2218,SEA,DTW,600,602,2,1315,1302,1927,-13,NO
2016,12,7,3,2253,MSP,SEA,1755,1751,-4,1953,1925,1399,-28,NO
2016,12,7,3,2329,ATL,SEA,1305,1303,-2,1540,1521,2182,-19,NO
2016,12,8,4,1900,SEA,MSP,845,845,0,1410,1350,1399,-20,NO
2016,12,8,4,2039,ATL,SEA,955,952,-3,1233,1236,2182,3,NO
2016,12,8,4,2193,MSP,SEA,701,658,-3,859,842,1399,-17,NO
2016,12,8,4,2237,MSP,SEA,1530,1529,-1,1719,1713,1399,-6,NO
2016,12,8,4,2308,SEA,MSP,1330,1347,17,1855,1856,1399,1,NO
2016,12,8,4,2359,DTW,MSP,1200,1159,-1,1257,1306,528,9,NO
2016,12,8,4,2456,MSP,JFK,1025,1024,-1,1412,1356,1029,-16,NO
2016,12,8,4,2610,ATL,MSP,725,745,20,900,918,907,18,YES
2016,12,8,4,2649,ATL,DTW,900,858,-2,1059,1327,594,,NO
2016,12,8,4,2830,MSP,ATL,1114,1117,3,1447,1439,907,-8,NO
2016,12,9,5,39,DTW,SEA,826,830,4,1039,1109,1927,30,YES
2016,12,9,5,86,MSP,DTW,1345,1344,-1,1625,1608,528,-17,NO
2016,12,9,5,2253,MSP,SEA,1755,1808,13,1953,2023,1399,30,YES
2016,12,9,5,2329,ATL,SEA,1305,1304,-1,1540,1551,2182,11,NO
2016,12,9,5,2374,SEA,ATL,2255,1,66,634,709,2182,35,YES
2016,12,9,5,2459,ATL,DTW,2105,2128,23,2305,2325,594,20,YES
2016,12,9,5,2620,MSP,JFK,1950,1950,0,2335,2325,1029,-10,NO
2016,12,5,1,902,ATL,DTW,1455,1508,13,1700,1651,594,-9,NO
